,Pos,Vel,Angle,Vel_tip,Mean_1,Mean_2,Variance_1,Variance_2
0,-0.03546477333226671,0.17850422534017357,0.04697969471779301,-0.2644304240432381,6.6195083,6.6589346,0.04289569,0.038359042
1,-0.031894688825463244,-0.017255697942285375,0.04169108623692824,0.04269242546854307,6.7150927,6.6143737,0.0642895,0.060081508
2,-0.03223980278430895,0.17724438632311773,0.042544934746299105,-0.23655055653146206,6.688552,6.795394,0.07572637,0.078219414
3,-0.028694915057846593,0.37173349539499023,0.03781392361566986,-0.5155157928741847,6.773628,6.7988815,0.0731015,0.05344536
4,-0.021260245149946788,0.5663031108825359,0.027503607758186166,-0.7960469363864011,6.697329,6.7170763,0.033869464,0.04370344
5,-0.00993418293229607,0.3708147356416446,0.011582669030458143,-0.4948402329197721,6.669427,6.653196,0.032176435,0.029064802
6,-0.002517888219463178,0.5657714425692879,0.0016858643720627006,-0.7838504486928246,6.7297754,6.7573442,0.022303546,0.026178673
7,0.00879754063192258,0.760870186066136,-0.01399114460179379,-1.0760025041743262,6.8816376,6.961589,0.037802625,0.027928416
8,0.024014944353245297,0.9561741642881323,-0.035511194685280315,-1.3730430609113777,6.463791,6.4670076,0.065508045,0.07127166
9,0.043138427639007944,0.7615137208095268,-0.06297205590350786,-1.091674580120067,6.511584,6.120862,0.071614854,0.03593037
10,0.05836870205519848,0.5672756121435498,-0.0848055475059092,-0.8193964625771952,6.5896363,6.314966,0.04613784,0.0881324
11,0.06971421429806948,0.3734103653122902,-0.1011934767574531,-0.5545466277559652,6.891366,6.4796844,0.05528525,0.04099264
12,0.0771824216043153,0.17984402152169326,-0.11228440931257241,-0.29538258354529495,6.7265716,6.506797,0.03374115,0.044736233
13,0.08077930203474916,-0.01351301825660961,-0.11819206098347831,-0.04011575004140144,6.7946177,6.7592955,0.064163685,0.07747364
14,0.08050904166961696,-0.20675924098247705,-0.11899437598430634,0.21306367475720323,6.55354,6.531652,0.049212486,0.04153229
15,0.07637385684996742,-0.010154794802572836,-0.11473310248916228,-0.11465941158011012,6.909785,6.960102,0.03725036,0.046655636
16,0.07617076095391596,0.18640822707554403,-0.11702629072076448,-0.4412230276404479,6.6563215,6.6903634,0.033980414,0.03239481
17,0.07989892549542685,-0.006880044763377918,-0.12585075127357342,-0.18760094070593036,6.881051,6.6387124,0.036128867,0.019350411
18,0.07976132460015929,-0.19999779255031694,-0.12960277008769203,0.0628821707137377,6.6569376,6.6374865,0.018841969,0.027341956
19,0.07576136874915296,-0.39304635373264996,-0.12834512667341727,0.31202982006179936,6.7821097,6.6976547,0.027396077,0.034279257
20,0.06790044167449996,-0.5861285053415245,-0.12210453027218128,0.5616409563320124,6.6589026,6.6360154,0.046178732,0.048408896
21,0.05617787156766947,-0.7793443955149469,-0.11087171114554104,0.8134973151533356,6.8312035,6.8273544,0.035930343,0.042486995
22,0.04059098365737053,-0.9727874377338228,-0.09460176484247432,1.0693507331420609,6.6626396,6.5934114,0.056319676,0.058567364
23,0.021135234902694075,-1.1665396248913462,-0.0732147501796331,1.330908043301738,6.8948584,6.862532,0.07079132,0.074348986
24,-0.00219555759513285,-1.3606657230827286,-0.046596589313598336,1.5998111829000121,6.7418594,6.6975226,0.038810845,0.03360895
25,-0.02940887205678742,-1.1650238431331295,-0.014600365655598094,1.2929724544102208,6.4831047,6.769648,0.11164326,0.08092897
26,-0.05270934891945001,-0.9697193895635035,0.011259083432606322,0.9957546433898325,6.616056,6.636636,0.017996328,0.015563782
27,-0.07210373671072008,-0.7747498136472396,0.031174176300402975,0.706628916687823,6.563984,6.6338296,0.023759002,0.016450457
